,BLOCKGROUP,pair,distance,class,start_lat,start_lon,end_lat,end_lon,rank
67148,530330032007,530330032007-South-Lake-Union,11362,citywide,47.67749,-122.39759,47.622933,-122.337105,4.0
67163,530330032007,530330032007-Seattle-Central-College,12340,citywide,47.67749,-122.39759,47.616587,-122.321611,8.0
67164,530330032007,530330032007-North-Seattle-College,7236,citywide,47.67749,-122.39759,47.699252,-122.33352,1.0
67165,530330032007,530330032007-South-Seattle-College,21020,citywide,47.67749,-122.39759,47.54841,-122.352194,12.0
67166,530330032007,530330032007-King-Street-Station,19331,citywide,47.67749,-122.39759,47.598939,-122.329158,11.0
67167,530330032007,530330032007-Westlake-Center,12085,citywide,47.67749,-122.39759,47.611603,-122.33691,6.0
67168,530330032007,530330032007-Northgate-Transit-Center,8272,citywide,47.67749,-122.39759,47.702358,-122.32721,2.0
67169,530330032007,530330032007-Bellevue-Square,25648,citywide,47.67749,-122.39759,47.615523,-122.199049,13.0
67171,530330032007,530330032007-SODO,15070,citywide,47.67749,-122.39759,47.583574,-122.333555,9.0
67173,530330032007,530330032007-Downtown-Pioneer-Square,11444,citywide,47.67749,-122.39759,47.601651,-122.334226,5.0
67174,530330032007,530330032007-Downtown-Commercial-Core,12245,citywide,47.67749,-122.39759,47.608001,-122.334658,7.0
67175,530330032007,530330032007-University-of-Washington,9364,citywide,47.67749,-122.39759,47.655614,-122.305211,3.0
67176,530330032007,530330032007-First-Hill,17317,citywide,47.67749,-122.39759,47.609422,-122.32512,10.0
67990,530330033001,530330033001-South-Lake-Union,8925,citywide,47.67777,-122.37135,47.622933,-122.337105,4.0
68006,530330033001,530330033001-Seattle-Central-College,9903,citywide,47.67777,-122.37135,47.616587,-122.321611,7.0
68007,530330033001,530330033001-North-Seattle-College,5271,citywide,47.67777,-122.37135,47.699252,-122.33352,1.0
68008,530330033001,530330033001-South-Seattle-College,18583,citywide,47.67777,-122.37135,47.54841,-122.352194,12.0
68009,530330033001,530330033001-King-Street-Station,13174,citywide,47.67777,-122.37135,47.598939,-122.329158,10.0
68010,530330033001,530330033001-Westlake-Center,9648,citywide,47.67777,-122.37135,47.611603,-122.33691,5.0
68011,530330033001,530330033001-Northgate-Transit-Center,6166,citywide,47.67777,-122.37135,47.702358,-122.32721,2.0
68012,530330033001,530330033001-Bellevue-Square,23543,citywide,47.67777,-122.37135,47.615523,-122.199049,13.0
68014,530330033001,530330033001-SODO,12633,citywide,47.67777,-122.37135,47.583574,-122.333555,9.0
68016,530330033001,530330033001-Downtown-Pioneer-Square,10631,citywide,47.67777,-122.37135,47.601651,-122.334226,8.0
68017,530330033001,530330033001-Downtown-Commercial-Core,9808,citywide,47.67777,-122.37135,47.608001,-122.334658,6.0
68018,530330033001,530330033001-University-of-Washington,7323,citywide,47.67777,-122.37135,47.655614,-122.305211,3.0
68019,530330033001,530330033001-First-Hill,15212,citywide,47.67777,-122.37135,47.609422,-122.32512,11.0
68938,530330033002,530330033002-South-Lake-Union,8369,citywide,47.67418,-122.36979,47.622933,-122.337105,4.0
68954,530330033002,530330033002-Seattle-Central-College,9347,citywide,47.67418,-122.36979,47.616587,-122.321611,7.0
68955,530330033002,530330033002-North-Seattle-College,5508,citywide,47.67418,-122.36979,47.699252,-122.33352,1.0
68956,530330033002,530330033002-South-Seattle-College,18027,citywide,47.67418,-122.36979,47.54841,-122.352194,12.0
68957,530330033002,530330033002-King-Street-Station,12618,citywide,47.67418,-122.36979,47.598939,-122.329158,11.0
68958,530330033002,530330033002-Westlake-Center,9092,citywide,47.67418,-122.36979,47.611603,-122.33691,5.0
68959,530330033002,530330033002-Northgate-Transit-Center,6403,citywide,47.67418,-122.36979,47.702358,-122.32721,3.0
68960,530330033002,530330033002-Bellevue-Square,20453,citywide,47.67418,-122.36979,47.615523,-122.199049,13.0
68962,530330033002,530330033002-SODO,12076,citywide,47.67418,-122.36979,47.583574,-122.333555,10.0
68964,530330033002,530330033002-Downtown-Pioneer-Square,10075,citywide,47.67418,-122.36979,47.601651,-122.334226,9.0
68965,530330033002,530330033002-Downtown-Commercial-Core,9252,citywide,47.67418,-122.36979,47.608001,-122.334658,6.0
68966,530330033002,530330033002-University-of-Washington,6398,citywide,47.67418,-122.36979,47.655614,-122.305211,2.0
68967,530330033002,530330033002-First-Hill,9612,citywide,47.67418,-122.36979,47.609422,-122.32512,8.0
69800,530330033003,530330033003-South-Lake-Union,8274,citywide,47.67418,-122.3778,47.622933,-122.337105,4.0
69816,530330033003,530330033003-Seattle-Central-College,9941,citywide,47.67418,-122.3778,47.616587,-122.321611,8.0
69817,530330033003,530330033003-North-Seattle-College,6078,citywide,47.67418,-122.3778,47.699252,-122.33352,1.0
69818,530330033003,530330033003-South-Seattle-College,18621,citywide,47.67418,-122.3778,47.54841,-122.352194,12.0
69819,530330033003,530330033003-King-Street-Station,13213,citywide,47.67418,-122.3778,47.598939,-122.329158,11.0
69820,530330033003,530330033003-Westlake-Center,9686,citywide,47.67418,-122.3778,47.611603,-122.33691,7.0
69821,530330033003,530330033003-Northgate-Transit-Center,7128,citywide,47.67418,-122.3778,47.702358,-122.32721,3.0
69822,530330033003,530330033003-Bellevue-Square,21047,citywide,47.67418,-122.3778,47.615523,-122.199049,13.0
69824,530330033003,530330033003-SODO,12671,citywide,47.67418,-122.3778,47.583574,-122.333555,10.0
69826,530330033003,530330033003-Downtown-Pioneer-Square,9461,citywide,47.67418,-122.3778,47.601651,-122.334226,5.0
69827,530330033003,530330033003-Downtown-Commercial-Core,9498,citywide,47.67418,-122.3778,47.608001,-122.334658,6.0
69828,530330033003,530330033003-University-of-Washington,6992,citywide,47.67418,-122.3778,47.655614,-122.305211,2.0
69829,530330033003,530330033003-First-Hill,9946,citywide,47.67418,-122.3778,47.609422,-122.32512,9.0
70576,530330033004,530330033004-South-Lake-Union,8901,citywide,47.67476,-122.38508999999999,47.622933,-122.337105,4.0
70591,530330033004,530330033004-Seattle-Central-College,10568,citywide,47.67476,-122.38508999999999,47.616587,-122.321611,8.0
70592,530330033004,530330033004-North-Seattle-College,6513,citywide,47.67476,-122.38508999999999,47.699252,-122.33352,1.0
70593,530330033004,530330033004-South-Seattle-College,19248,citywide,47.67476,-122.38508999999999,47.54841,-122.352194,12.0
70594,530330033004,530330033004-King-Street-Station,13840,citywide,47.67476,-122.38508999999999,47.598939,-122.329158,11.0
70595,530330033004,530330033004-Westlake-Center,10313,citywide,47.67476,-122.38508999999999,47.611603,-122.33691,7.0
70596,530330033004,530330033004-Northgate-Transit-Center,7554,citywide,47.67476,-122.38508999999999,47.702358,-122.32721,2.0
70597,530330033004,530330033004-Bellevue-Square,21674,citywide,47.67476,-122.38508999999999,47.615523,-122.199049,13.0
70599,530330033004,530330033004-SODO,13298,citywide,47.67476,-122.38508999999999,47.583574,-122.333555,10.0
70601,530330033004,530330033004-Downtown-Pioneer-Square,10088,citywide,47.67476,-122.38508999999999,47.601651,-122.334226,5.0
70602,530330033004,530330033004-Downtown-Commercial-Core,10125,citywide,47.67476,-122.38508999999999,47.608001,-122.334658,6.0
70603,530330033004,530330033004-University-of-Washington,8140,citywide,47.67476,-122.38508999999999,47.655614,-122.305211,3.0
70604,530330033004,530330033004-First-Hill,10573,citywide,47.67476,-122.38508999999999,47.609422,-122.32512,9.0
71331,530330033005,530330033005-South-Lake-Union,10075,citywide,47.67796,-122.38151,47.622933,-122.337105,4.0
71346,530330033005,530330033005-Seattle-Central-College,11053,citywide,47.67796,-122.38151,47.616587,-122.321611,8.0
71347,530330033005,530330033005-North-Seattle-College,5875,citywide,47.67796,-122.38151,47.699252,-122.33352,1.0
71348,530330033005,530330033005-South-Seattle-College,19733,citywide,47.67796,-122.38151,47.54841,-122.352194,12.0
71349,530330033005,530330033005-King-Street-Station,14325,citywide,47.67796,-122.38151,47.598939,-122.329158,10.0
71350,530330033005,530330033005-Westlake-Center,10798,citywide,47.67796,-122.38151,47.611603,-122.33691,7.0
71351,530330033005,530330033005-Northgate-Transit-Center,6925,citywide,47.67796,-122.38151,47.702358,-122.32721,2.0
71352,530330033005,530330033005-Bellevue-Square,24301,citywide,47.67796,-122.38151,47.615523,-122.199049,13.0
71354,530330033005,530330033005-SODO,13783,citywide,47.67796,-122.38151,47.583574,-122.333555,9.0
71356,530330033005,530330033005-Downtown-Pioneer-Square,10157,citywide,47.67796,-122.38151,47.601651,-122.334226,5.0
71357,530330033005,530330033005-Downtown-Commercial-Core,10194,citywide,47.67796,-122.38151,47.608001,-122.334658,6.0
71358,530330033005,530330033005-University-of-Washington,8077,citywide,47.67796,-122.38151,47.655614,-122.305211,3.0
71359,530330033005,530330033005-First-Hill,15970,citywide,47.67796,-122.38151,47.609422,-122.32512,11.0
72304,530330034001,530330034001-First-Hill,9422,citywide,47.674170000000004,-122.36176999999999,47.609422,-122.32512,8.0
72315,530330034001,530330034001-South-Lake-Union,8179,citywide,47.674170000000004,-122.36176999999999,47.622933,-122.337105,4.0
72332,530330034001,530330034001-Seattle-Central-College,9156,citywide,47.674170000000004,-122.36176999999999,47.616587,-122.321611,7.0
72333,530330034001,530330034001-North-Seattle-College,4947,citywide,47.674170000000004,-122.36176999999999,47.699252,-122.33352,1.0
72334,530330034001,530330034001-South-Seattle-College,17837,citywide,47.674170000000004,-122.36176999999999,47.54841,-122.352194,12.0
72335,530330034001,530330034001-King-Street-Station,12428,citywide,47.674170000000004,-122.36176999999999,47.598939,-122.329158,11.0
72336,530330034001,530330034001-Westlake-Center,8902,citywide,47.674170000000004,-122.36176999999999,47.611603,-122.33691,5.0
72337,530330034001,530330034001-Northgate-Transit-Center,5842,citywide,47.674170000000004,-122.36176999999999,47.702358,-122.32721,2.0
