SERIALNO,HINCP,NP,WGTP,DOWNTOWN,NORTHEAST,NORTHWEST,SOUTHEAST,WEST,AGEP,DDRS,ENG,DEAR,DEYE,DOUT,MIG,HISP,JWMNP,BIKING,DRIVING,TRANSIT,WALKING,MALE,FEMALE,SCHL,WHITE_ALONE,BLACK_ALONE,NATIVE_INDIAN,ASIAN_ALONE,PACIFIC_ISLANDER,OTHER_RACE
94,47574,100114.37750729492,2,51,0.0,1.0,0.0,0.0,0.0,79.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
95,48881,91108.27241772655,2,69,0.0,0.0,0.0,0.0,1.0,43.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.5,0.5,5.0,0.5,0.5,0.0,0.0,0.0,0.0
96,49213,104722.15220428338,1,116,0.0,0.0,1.0,0.0,0.0,27.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
97,49499,131949.91177739706,5,51,0.0,1.0,0.0,0.0,0.0,25.6,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.6,0.4,1.6,0.2,0.0,0.0,0.0,0.0,0.8
98,50620,63356.90208359145,3,101,1.0,0.0,0.0,0.0,0.0,20.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,15.0,0.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,4.0,1.0,0.0,0.0,0.0,0.0,0.0
99,50805,12566.658264514006,4,270,0.0,0.0,0.0,0.0,1.0,15.25,1.0,0.5,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0
100,51571,1989.7208918813844,2,193,0.0,1.0,0.0,0.0,0.0,49.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
101,52580,30159.979834833615,1,59,1.0,0.0,0.0,0.0,0.0,63.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
102,52749,100533.26611611205,3,247,1.0,0.0,0.0,0.0,0.0,26.666666666666668,1.0,0.3333333333333333,1.0,1.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0
103,53037,455227.1956320199,2,107,0.0,0.0,0.0,0.0,1.0,44.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.5,0.5,3.0,0.5,0.0,0.0,0.5,0.0,0.0
104,53430,140327.68395373973,2,206,0.0,0.0,1.0,0.0,0.0,35.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,0.5,0.5,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
105,53692,42936.08240375619,2,79,0.0,1.0,0.0,0.0,0.0,28.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7.5,0.0,1.0,0.0,0.0,0.5,0.5,6.0,0.0,0.0,0.0,1.0,0.0,0.0
106,54757,87442.99709057662,1,130,0.0,1.0,0.0,0.0,0.0,56.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
107,56124,56549.96219031303,1,239,0.0,0.0,0.0,1.0,0.0,31.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
108,56402,89076.66266496344,3,80,0.0,0.0,0.0,1.0,0.0,28.0,1.0,0.5240049415992813,1.0,1.0,1.0,1.3333333333333333,0.0,13.333333333333334,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0
109,56650,176875.71507303463,2,157,1.0,0.0,0.0,0.0,0.0,69.5,1.0,0.5240049415992813,0.5,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0
110,56893,2597.1093746662277,2,309,0.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
111,57039,79065.22491423396,4,70,0.0,0.0,0.0,0.0,1.0,17.75,1.0,0.5240049415992813,0.75,1.0,1.0,0.0,0.0,7.5,0.5,0.0,0.0,0.5,0.5,0.5,2.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0
112,58747,45449.41405665899,4,69,0.0,0.0,0.0,0.0,1.0,26.25,1.0,0.75,1.0,1.0,1.0,0.0,0.0,16.25,0.0,1.0,0.0,0.0,0.75,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0
113,59335,70457.06400304186,1,71,0.0,1.0,0.0,0.0,0.0,64.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
114,59428,98962.4338330478,2,64,0.0,0.0,0.0,1.0,0.0,28.5,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
115,60329,214680.41201878095,2,126,0.0,0.0,0.0,0.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
116,60744,27227.75957311368,1,694,1.0,0.0,0.0,0.0,0.0,24.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,1.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
117,61325,284844.2539956508,2,64,1.0,0.0,0.0,0.0,0.0,35.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.5,50.0,0.5,0.0,0.5,0.0,0.5,0.5,4.0,0.5,0.0,0.5,0.0,0.0,0.0
118,62043,11100.54813365404,1,84,0.0,1.0,0.0,0.0,0.0,64.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
119,63042,203684.58603733117,2,63,0.0,1.0,0.0,0.0,0.0,68.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
120,63186,128808.24721126856,4,89,0.0,0.0,0.0,0.0,1.0,15.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,18.75,0.0,1.0,0.0,0.0,0.75,0.25,4.0,1.0,0.0,0.0,0.0,0.0,0.0
121,64224,158140.92204368836,1,138,1.0,0.0,0.0,0.0,0.0,25.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
122,64588,58749.12738660298,1,102,0.0,0.0,1.0,0.0,0.0,76.0,1.0,0.5240049415992813,0.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
123,65170,17174.432961502476,1,128,0.0,0.0,1.0,0.0,0.0,94.0,1.0,0.5240049415992813,1.0,1.0,0.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
124,66136,109958.25981449755,2,60,0.0,0.0,1.0,0.0,0.0,23.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
125,66674,75818.83819590117,3,65,0.0,0.0,1.0,0.0,0.0,37.333333333333336,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,4.0,1.0,0.0,0.0,0.0,0.0,0.0
126,66675,144830.7364985239,3,91,0.0,1.0,0.0,0.0,0.0,21.333333333333332,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
127,66763,41684.652684915,4,89,0.0,1.0,0.0,0.0,0.0,29.25,1.0,0.5240049415992813,0.75,1.0,1.0,0.0,0.0,11.25,0.0,1.0,0.0,0.0,0.75,0.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0
128,66810,42936.08240375619,3,115,0.0,0.0,0.0,1.0,0.0,45.333333333333336,1.0,0.5240049415992813,1.0,1.0,0.6666666666666666,0.0,0.0,13.333333333333334,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0
129,67396,97915.21231100497,3,104,1.0,0.0,0.0,0.0,0.0,28.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.3333333333333333,0.0,31.666666666666668,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,4.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0
130,68247,86291.05341632951,2,109,0.0,0.0,1.0,0.0,0.0,67.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
131,69361,1780.2765874728175,1,63,0.0,0.0,0.0,0.0,1.0,88.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
132,69622,50266.633058056024,1,53,1.0,0.0,0.0,0.0,0.0,32.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
133,70208,104722.15220428338,4,137,0.0,0.0,1.0,0.0,0.0,26.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.75,0.25,2.0,0.0,0.0,0.0,1.0,0.0,0.0
134,71886,43983.303925799024,3,85,0.0,0.0,0.0,1.0,0.0,27.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.6666666666666666,0.0,38.333333333333336,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,0.0,0.0
135,72145,87861.88569939377,4,77,0.0,1.0,0.0,0.0,0.0,36.25,0.5,2.0,1.0,1.0,0.6666666666666666,0.0,0.75,26.25,0.0,1.0,0.0,0.0,0.25,0.75,0.25,0.25,0.0,0.0,0.0,0.0,0.75
136,72444,72048.84071654697,1,103,1.0,0.0,0.0,0.0,0.0,24.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
137,72921,57701.90586456015,2,90,0.0,0.0,0.0,0.0,1.0,58.0,1.0,1.5,0.5,1.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
138,73160,157083.22830642507,1,132,0.0,0.0,1.0,0.0,0.0,37.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
139,73471,62833.29132257003,1,121,0.0,1.0,0.0,0.0,0.0,59.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
140,74897,45030.52544784186,2,106,0.0,0.0,0.0,0.0,1.0,59.0,0.5,0.5240049415992813,0.5,1.0,0.5,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
141,75666,172226.05151516446,5,67,0.0,0.0,1.0,0.0,0.0,36.4,1.0,2.0,1.0,1.0,1.0,0.4,0.0,24.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,4.2,0.8,0.0,0.0,0.2,0.0,0.0
142,76046,253741.77479097864,4,119,0.0,0.0,1.0,0.0,0.0,30.75,1.0,0.5240049415992813,0.75,1.0,1.0,0.0,0.0,22.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.25,0.75,3.0,1.0,0.0,0.0,0.0,0.0,0.0
143,76996,68069.3989327842,1,118,0.0,0.0,1.0,0.0,0.0,44.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
144,77987,22829.429180533778,2,84,0.0,0.0,0.0,0.0,1.0,63.0,1.0,1.5,1.0,1.0,1.0,0.0,0.0,2.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0
145,79049,115194.36742471173,2,152,1.0,0.0,0.0,0.0,0.0,31.5,1.0,0.0,1.0,1.0,1.0,2.0,0.0,12.5,0.0,0.0,0.0,1.0,0.5,0.5,5.0,0.0,0.0,0.0,1.0,0.0,0.0
146,79733,23164.540067587488,1,108,0.0,0.0,1.0,0.0,0.0,94.0,1.0,0.5240049415992813,0.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
147,80530,188499.8739677101,4,75,0.0,0.0,0.0,0.0,1.0,18.75,1.0,0.0,1.0,1.0,1.0,0.0,0.0,27.5,0.0,1.0,0.0,0.0,0.75,0.25,6.0,1.0,0.0,0.0,0.0,0.0,0.0
148,81545,303663.87196828256,4,87,0.0,1.0,0.0,0.0,0.0,38.25,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,21.25,0.0,1.0,0.0,0.0,0.5,0.5,3.5,1.0,0.0,0.0,0.0,0.0,0.0
149,81708,53827.18623300166,1,111,0.0,0.0,1.0,0.0,0.0,60.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
150,82435,12776.102568922573,2,96,1.0,0.0,0.0,0.0,0.0,40.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5
151,83090,21153.874745265242,1,120,0.0,0.0,1.0,0.0,0.0,40.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
152,85730,78541.61415321253,1,99,1.0,0.0,0.0,0.0,0.0,30.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
153,85771,122524.91807901156,3,64,0.0,0.0,1.0,0.0,0.0,30.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,36.666666666666664,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,4.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0
154,85792,261805.38051070846,4,229,0.0,0.0,1.0,0.0,0.0,29.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.5,0.5,2.5,0.25,0.0,0.0,0.25,0.0,0.5
155,87305,218869.29810695228,2,177,1.0,0.0,0.0,0.0,0.0,30.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,10.0,0.0,0.0,0.0,1.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
156,88798,48172.19001397036,1,66,0.0,0.0,1.0,0.0,0.0,58.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
157,88953,42517.193794939056,1,121,0.0,0.0,1.0,0.0,0.0,57.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
158,90120,9215.549393976939,1,121,0.0,1.0,0.0,0.0,0.0,79.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
159,90757,52361.07610214169,1,63,1.0,0.0,0.0,0.0,0.0,32.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
160,90938,138547.4073662669,1,143,1.0,0.0,0.0,0.0,0.0,71.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
161,94341,135091.57634352558,2,123,0.0,0.0,0.0,0.0,1.0,61.5,1.0,0.5240049415992813,0.5,1.0,1.0,2.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
162,94896,85872.16480751238,4,79,0.0,0.0,0.0,0.0,1.0,28.25,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,11.25,0.0,1.0,0.0,0.0,0.75,0.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0
163,95391,724677.293253641,2,72,0.0,1.0,0.0,0.0,0.0,35.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,19.0,0.0,1.0,0.0,0.0,0.5,0.5,6.0,0.5,0.0,0.0,0.5,0.0,0.0
164,96557,153941.56374029658,2,138,1.0,0.0,0.0,0.0,0.0,26.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,17.5,0.0,0.0,0.5,0.5,0.5,0.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0
165,96901,155721.8403277694,2,63,0.0,0.0,0.0,0.0,1.0,29.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,47.5,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
166,96988,128829.19164170943,4,128,0.0,0.0,0.0,1.0,0.0,30.75,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,43.75,0.0,0.5,0.5,0.0,0.75,0.25,3.75,1.0,0.0,0.0,0.0,0.0,0.0
167,98995,130902.69025535423,4,118,0.0,0.0,0.0,1.0,0.0,28.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,18.75,0.0,1.0,0.0,0.0,0.25,0.75,2.5,1.0,0.0,0.0,0.0,0.0,0.0
168,99040,143992.95928088966,2,185,1.0,0.0,0.0,0.0,0.0,61.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
169,100987,77494.3926311697,1,72,0.0,0.0,1.0,0.0,0.0,55.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
170,102061,256569.27290049428,1,150,1.0,0.0,0.0,0.0,0.0,46.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
171,102099,139332.82350779904,3,304,0.0,0.0,1.0,0.0,0.0,27.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,23.333333333333332,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,5.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0
172,103685,69336.53697445603,2,134,0.0,0.0,0.0,0.0,1.0,63.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0
173,103965,73305.50654299837,1,126,1.0,0.0,0.0,0.0,0.0,24.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
174,105111,96344.38002794072,1,88,1.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
175,105250,108073.26107482046,2,64,0.0,1.0,0.0,0.0,0.0,80.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
176,105815,217822.07658490943,1,244,1.0,0.0,0.0,0.0,0.0,39.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
177,106166,62885.65239867217,2,159,1.0,0.0,0.0,0.0,0.0,26.5,1.0,0.0,1.0,1.0,0.5,2.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.5,0.0,0.5
178,107010,198972.08918813843,5,119,0.0,1.0,0.0,0.0,0.0,31.8,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,13.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6,0.4,1.4,1.0,0.0,0.0,0.0,0.0,0.0
179,107281,100428.54396390777,2,40,0.0,1.0,0.0,0.0,0.0,68.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,3.5,1.0,0.0,0.0,0.0,0.0,0.0
180,108434,105088.67973699838,5,82,0.0,0.0,0.0,0.0,1.0,22.2,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.4,0.6,1.2,0.0,0.0,0.0,1.0,0.0,0.0
181,108502,79693.55782745966,2,82,0.0,0.0,0.0,1.0,0.0,52.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,40.0,0.0,0.5,0.5,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
182,108965,226199.84876125213,4,46,0.0,1.0,0.0,0.0,0.0,30.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,0.5,0.5,0.0,0.0,0.75,0.25,2.5,1.0,0.0,0.0,0.0,0.0,0.0
183,109592,52361.07610214169,1,99,0.0,0.0,0.0,0.0,1.0,69.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
184,109707,41888.86088171336,1,136,0.0,0.0,0.0,1.0,0.0,31.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
185,110148,35605.53174945635,1,72,1.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
186,110170,146611.01308599673,4,116,0.0,0.0,0.0,0.0,1.0,25.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,11.25,1.0,0.0,0.0,0.0,0.5,0.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0
187,110345,188499.8739677101,2,124,0.0,0.0,0.0,0.0,1.0,36.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,55.0,0.5,0.0,0.5,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
188,111368,36443.30896709062,1,66,0.0,1.0,0.0,0.0,0.0,63.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
189,111429,68069.3989327842,2,266,1.0,0.0,0.0,0.0,0.0,23.0,1.0,0.5240049415992813,1.0,1.0,1.0,1.0,0.0,15.0,0.0,0.5,0.0,0.5,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
190,111675,157083.22830642507,2,64,0.0,0.0,1.0,0.0,0.0,33.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,0.5,0.5,0.0,0.5,0.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0
191,112530,62833.29132257003,1,59,0.0,1.0,0.0,0.0,0.0,66.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
192,112535,50790.24381907744,2,326,0.0,0.0,0.0,0.0,1.0,24.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,17.5,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.5,0.0,0.0,0.0,0.5
193,112836,277513.70334135095,2,122,0.0,0.0,1.0,0.0,0.0,45.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,22.5,0.0,1.0,0.0,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
194,112853,157083.22830642507,2,123,0.0,1.0,0.0,0.0,0.0,58.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
