block_group,mode,departure_time,distance,duration,destination,lat,lon,address,class,type,city,rating
530330070001,bicycling,2018-07-26 07:00:00-07:00,3.359850839030454,23.73333333333333,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330014001,bicycling,2018-07-26 07:00:00-07:00,1.2908638906152892,7.6,Safeway,47.6927906,-122.35451029999999,8704 Greenwood Avenue North,supermarket,,Seattle,3.6
530330051001,bicycling,2018-07-26 07:00:00-07:00,2.2952144188937234,13.75,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330103002,bicycling,2018-07-26 07:00:00-07:00,9.72405220633934,52.78333333333333,Tukwila,47.455556,-122.254492,,citywide,Major Employment Area,,
530330033003,bicycling,2018-07-26 07:00:00-07:00,0.2896208825357365,2.25,Monroe Junior High School,47.6765526,-122.3804807,,school,,Seattle,
530330108001,bicycling,2018-07-26 07:00:00-07:00,6.604101926662524,43.98333333333333,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330108001,bicycling,2018-07-26 07:00:00-07:00,6.604101926662524,43.98333333333333,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330106001,bicycling,2018-07-26 07:00:00-07:00,14.367308887507768,95.8,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330060004,bicycling,2018-07-26 07:00:00-07:00,11.718458669981356,72.35,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330078001,bicycling,2018-07-26 07:00:00-07:00,3.9925419515226848,33.18333333333333,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330078001,bicycling,2018-07-26 07:00:00-07:00,3.9925419515226848,33.18333333333333,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330039001,bicycling,2018-07-26 07:00:00-07:00,7.0155376009944055,38.28333333333333,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330039001,bicycling,2018-07-26 07:00:00-07:00,7.0155376009944055,38.28333333333333,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330102001,bicycling,2018-07-26 07:00:00-07:00,6.5494095711622125,45.35,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330073001,bicycling,2018-07-26 07:00:00-07:00,1.08141702921069,9.25,The Mailbox Seattle,47.613428000000006,-122.342249,300 Lenora Street,post_office,,Seattle,4.6
530330041003,bicycling,2018-07-26 07:00:00-07:00,7.752641392169049,49.31666666666667,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330108002,bicycling,2018-07-26 07:00:00-07:00,5.336233685518956,29.98333333333333,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330074014,bicycling,2018-07-26 07:00:00-07:00,0.4014916096954631,3.4833333333333334,Capitol Hill,47.62031626,-122.3198659,,urban_village,,,
530330052002,bicycling,2018-07-26 07:00:00-07:00,1.4592914853946553,8.116666666666667,Gasworks Park,47.646570000000004,-122.33530800000001,,destination_park,,,
530330074014,bicycling,2018-07-26 07:00:00-07:00,0.38036047234307024,4.15,ZOOM+Care,47.6195679,-122.3212794,123 Broadway East,hospital,,Seattle,5.0
530330049003,bicycling,2018-07-26 07:00:00-07:00,0.3436917339962709,2.783333333333333,ZOOM+Care,47.64976779999999,-122.35024779999999,624 North 34th Street,hospital,,Seattle,4.7
530330074021,bicycling,2018-07-26 07:00:00-07:00,0.2560596643878185,2.45,United States Postal Service,47.620493100000004,-122.32050790000001,212 Broadway East,post_office,,Seattle,2.9
530330059002,bicycling,2018-07-26 07:00:00-07:00,1.3710379117464264,8.433333333333334,Whole Foods Market,47.6372223,-122.376892,2001 15th Avenue West,supermarket,,Seattle,4.2
530330072003,bicycling,2018-07-26 07:00:00-07:00,0.39900559353635795,3.533333333333333,ZOOM+Care,47.6139967,-122.34589109999999,2301 2nd Avenue,hospital,,Seattle,4.5
530330051002,bicycling,2018-07-26 07:00:00-07:00,3.669981354878807,22.86666666666667,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330051002,bicycling,2018-07-26 07:00:00-07:00,3.669981354878807,22.86666666666667,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330097011,bicycling,2018-07-26 07:00:00-07:00,8.574269732753264,53.68333333333333,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330022002,bicycling,2018-07-26 07:00:00-07:00,1.4804226227470478,9.35,Northeast Branch - The Seattle Public Library,47.678000899999994,-122.2906962,6801 35th Avenue Northeast,library,,Seattle,4.4
530330073001,bicycling,2018-07-26 07:00:00-07:00,7.344934742075822,49.4,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330051003,bicycling,2018-07-26 07:00:00-07:00,4.604101926662523,32.36666666666667,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330005002,bicycling,2018-07-26 07:00:00-07:00,1.3865755127408328,7.25,Viewlands Elementary School,47.7059703,-122.3611763,10525 3rd Avenue Northwest,school,,Seattle,4.5
530330083002,bicycling,2018-07-26 07:00:00-07:00,1.7296457426973275,13.95,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330006001,bicycling,2018-07-26 07:00:00-07:00,1.3548788067122437,8.433333333333334,United States Postal Service,47.733706,-122.3462605,929 North 145th Street,post_office,,Seattle,2.4
530330032002,bicycling,2018-07-26 07:00:00-07:00,1.3523927905531383,7.75,Trader Joe's,47.6628098,-122.37454809999998,4609 14th Avenue Northwest,supermarket,,Seattle,4.5
530330058023,bicycling,2018-07-26 07:00:00-07:00,3.795525170913611,24.23333333333333,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330036002,bicycling,2018-07-26 07:00:00-07:00,0.13362336855189558,1.3166666666666669,PCC Community Markets - Greenlake Village,47.6801433,-122.3232443,450 Northeast 71st Street,supermarket,,Seattle,4.6
530330062001,bicycling,2018-07-26 07:00:00-07:00,0.4934742075823493,4.8,Montlake Branch - The Seattle Public Library,47.6405196,-122.30240149999999,2401 24th Avenue East,library,,Seattle,4.4
530330084003,bicycling,2018-07-26 07:00:00-07:00,6.597265382224983,46.16666666666666,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330121001,bicycling,2018-07-26 07:00:00-07:00,1.6500932256059664,12.3,Lincoln Park,47.530419,-122.39311699999999,,destination_park,,,
530330059001,bicycling,2018-07-26 07:00:00-07:00,11.297078931013052,65.71666666666667,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330056003,bicycling,2018-07-26 07:00:00-07:00,4.845866998135488,30.53333333333333,Adams Elementary School,47.621581799999994,-122.350849,6110 28th Avenue Northwest,school,,Seattle,
530330020002,bicycling,2018-07-26 07:00:00-07:00,8.193287756370419,51.11666666666667,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330054002,bicycling,2018-07-26 07:00:00-07:00,0.7197016780609073,4.566666666666666,Fremont Branch - The Seattle Public Library,47.65006210000001,-122.3484226,731 North 35th Street,library,,Seattle,4.6
530330008002,bicycling,2018-07-26 07:00:00-07:00,3.1727781230578,17.916666666666668,Magnusan Park,47.680326,-122.253198,,destination_park,,,
530330049005,bicycling,2018-07-26 07:00:00-07:00,3.2585456805469235,21.75,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330049005,bicycling,2018-07-26 07:00:00-07:00,3.2585456805469235,21.75,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330105003,bicycling,2018-07-26 07:00:00-07:00,1.1578620261031696,11.4,Genesee Hill Elementary School,47.566643799999994,-122.39632569999999,5013 Southwest Dakota Street,school,,Seattle,5.0
530330009002,bicycling,2018-07-26 07:00:00-07:00,1.4443753884400248,8.983333333333333,Meadow Brew Cafe,47.7086209,-122.29119750000001,11003 35th Avenue Northeast,cafe,,Seattle,4.1
530330006003,bicycling,2018-07-26 07:00:00-07:00,9.862647607209444,66.03333333333333,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330086002,bicycling,2018-07-26 07:00:00-07:00,0.08141702921068987,0.75,12th Avenue,47.60831512,-122.31734479999999,,urban_village,,,
530330086001,bicycling,2018-07-26 07:00:00-07:00,7.632069608452455,54.21666666666667,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330054002,bicycling,2018-07-26 07:00:00-07:00,4.739589807333748,38.06666666666667,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330056001,bicycling,2018-07-26 07:00:00-07:00,6.9341205717837155,41.15,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330054002,bicycling,2018-07-26 07:00:00-07:00,1.6364201367308888,9.716666666666667,District Market,47.6556649,-122.3134689,1315 Northeast Campus Parkway,supermarket,,Seattle,3.6
530330007003,bicycling,2018-07-26 07:00:00-07:00,8.282162834058424,56.81666666666667,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330007003,bicycling,2018-07-26 07:00:00-07:00,8.282162834058424,56.81666666666667,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330119002,bicycling,2018-07-26 07:00:00-07:00,1.92355500310752,11.816666666666665,Rainier Beach Branch - The Seattle Public Library,47.521357200000004,-122.2705383,9125 Rainier Avenue South,library,,Seattle,4.2
530330034003,bicycling,2018-07-26 07:00:00-07:00,4.553760099440646,27.88333333333333,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330034003,bicycling,2018-07-26 07:00:00-07:00,4.553760099440646,27.88333333333333,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330031005,bicycling,2018-07-26 07:00:00-07:00,8.351149782473586,61.4,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330031005,bicycling,2018-07-26 07:00:00-07:00,8.351149782473586,61.4,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330056004,bicycling,2018-07-26 07:00:00-07:00,6.244251087632071,37.81666666666667,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330042002,bicycling,2018-07-26 07:00:00-07:00,2.008079552517092,12.183333333333335,Ravenna,47.66520562,-122.30385759999999,,urban_village,,,
530330036001,bicycling,2018-07-26 07:00:00-07:00,5.658794282162835,36.86666666666667,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330113004,bicycling,2018-07-26 07:00:00-07:00,6.733996270975761,39.43333333333333,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330006002,bicycling,2018-07-26 07:00:00-07:00,0.9993784959602238,6.4833333333333325,Olympic Hills Elementary School,47.7238444,-122.3067307,13018 20th Avenue Northeast,school,,Seattle,4.6
530330058013,bicycling,2018-07-26 07:00:00-07:00,1.9558732131758856,12.116666666666667,Cash & Carry,47.6627722,-122.37336670000002,1155 Northwest Ballard Way,supermarket,,Seattle,4.5
530330032002,bicycling,2018-07-26 07:00:00-07:00,0.6115599751398384,3.816666666666667,ZOOM+Care,47.6689441,-122.3838703,2038 Northwest Market Street,hospital,,Seattle,4.8
530330100021,bicycling,2018-07-26 07:00:00-07:00,2.667495338719702,17.716666666666665,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330121002,bicycling,2018-07-26 07:00:00-07:00,1.4599129894344314,12.733333333333333,Castillos Supermarkets,47.509054,-122.3547679,10426 16th Avenue Southwest,supermarket,,Seattle,4.1
530330053013,bicycling,2018-07-26 07:00:00-07:00,0.20820385332504665,2.2,Super Supplements,47.661053,-122.3173771,4336 Roosevelt Way Northeast,supermarket,,Seattle,3.6
530330111013,bicycling,2018-07-26 07:00:00-07:00,6.177128651336234,39.28333333333333,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330002005,bicycling,2018-07-26 07:00:00-07:00,0.5761342448725917,3.8,Olympic Hills Elementary School,47.7238444,-122.3067307,13018 20th Avenue Northeast,school,,Seattle,4.6
530330080012,bicycling,2018-07-26 07:00:00-07:00,0.9819763828464884,9.283333333333333,Seattle Public Library-Central Library,47.606700599999996,-122.33250090000001,1000 4th Ave,library,,Seattle,4.7
530330092002,bicycling,2018-07-26 07:00:00-07:00,1.0372902423865755,11.583333333333336,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330111023,bicycling,2018-07-26 07:00:00-07:00,6.649471721566191,44.03333333333333,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330074023,bicycling,2018-07-26 07:00:00-07:00,0.14791796146674954,2.3666666666666667,Starbucks,47.6193689,-122.3250445,1600 East Olive Way,cafe,,Seattle,4.1
530330120002,bicycling,2018-07-26 07:00:00-07:00,1.7520198881292728,10.883333333333333,Westwood-Highland Park,47.52341843,-122.36296409999999,,urban_village,,,
530330113004,bicycling,2018-07-26 07:00:00-07:00,0.8980733374766936,5.7666666666666675,Neighborcare Health at Chief Sealth International High School,47.529176,-122.36605490000001,2600 Southwest Thistle Street,school,,Seattle,
530330100021,bicycling,2018-07-26 07:00:00-07:00,6.6128029832193915,44.56666666666667,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330061003,bicycling,2018-07-26 07:00:00-07:00,2.865755127408328,20.766666666666666,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330069002,bicycling,2018-07-26 07:00:00-07:00,3.4095711622125537,28.91666666666667,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330064002,bicycling,2018-07-26 07:00:00-07:00,2.2517091361093846,12.516666666666667,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330100011,bicycling,2018-07-26 07:00:00-07:00,2.354257302672468,15.35,North Rainier,47.58542942,-122.29757350000001,,urban_village,,,
530330086003,bicycling,2018-07-26 07:00:00-07:00,0.3772529521441889,3.333333333333333,12th Avenue,47.60831512,-122.31734479999999,,urban_village,,,
530330054003,bicycling,2018-07-26 07:00:00-07:00,1.7240522063393413,10.933333333333335,Westlake Deli & Grocery,47.6385799,-122.34046210000001,2132 Westlake Avenue North,supermarket,,Seattle,4.5
530330069003,bicycling,2018-07-26 07:00:00-07:00,0.44561839651957735,2.6166666666666667,Upper Queen Anne,47.63125611,-122.358828,,urban_village,,,
530330103004,bicycling,2018-07-26 07:00:00-07:00,12.68986948415165,83.46666666666667,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330121001,bicycling,2018-07-26 07:00:00-07:00,10.667495338719704,70.48333333333333,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330121001,bicycling,2018-07-26 07:00:00-07:00,10.667495338719704,70.48333333333333,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330007004,bicycling,2018-07-26 07:00:00-07:00,11.074580484773149,69.98333333333333,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330102003,bicycling,2018-07-26 07:00:00-07:00,10.183343691733995,52.65,Tukwila,47.455556,-122.254492,,citywide,Major Employment Area,,
530330100013,bicycling,2018-07-26 07:00:00-07:00,11.42510876320696,61.88333333333333,Tukwila,47.455556,-122.254492,,citywide,Major Employment Area,,
530330085002,bicycling,2018-07-26 07:00:00-07:00,0.5699192044748291,4.25,Bailey Gatzert Elementary School,47.6011701,-122.31556880000001,1301 East Yesler Way,school,,Seattle,4.3
530330098002,bicycling,2018-07-26 07:00:00-07:00,0.8657551274083282,4.85,Admiral,47.58234954,-122.3864201,,urban_village,,,
530330051003,bicycling,2018-07-26 07:00:00-07:00,2.2013673088875083,13.216666666666667,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330013003,bicycling,2018-07-26 07:00:00-07:00,4.334990677439404,27.65,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330035002,bicycling,2018-07-26 07:00:00-07:00,1.6258545680546923,8.233333333333333,Greenlake Park,47.68025,-122.328499,,destination_park,,,
530330087001,bicycling,2018-07-26 07:00:00-07:00,0.615288999378496,4.283333333333333,Garfield High School,47.6053376,-122.30186599999999,400 23rd Avenue,school,,Seattle,3.5
530330096004,bicycling,2018-07-26 07:00:00-07:00,0.5052827843380981,3.45,Admiral,47.58234954,-122.3864201,,urban_village,,,
530330035002,bicycling,2018-07-26 07:00:00-07:00,2.4151646985705413,16.85,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330038001,bicycling,2018-07-26 07:00:00-07:00,0.6252330640149161,2.716666666666667,Bryant Elementary School,47.6711946,-122.2921117,3311 Northeast 60th Street,school,,Seattle,4.8
530330060004,bicycling,2018-07-26 07:00:00-07:00,3.9266625233064016,32.75,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330007001,bicycling,2018-07-26 07:00:00-07:00,12.445618396519578,75.43333333333334,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330005002,bicycling,2018-07-26 07:00:00-07:00,2.2846488502175264,16.45,La Center High School,47.741400899999995,-122.36554240000001,725 Northwest Highland Drive,school,,Shoreline,
530330069003,bicycling,2018-07-26 07:00:00-07:00,0.7787445618396519,5.383333333333334,Queen Anne Olive Oil Company,47.6345341,-122.35718190000001,1629 Queen Anne Avenue North,supermarket,,Seattle,4.8
